"by15","block","campbell_panel_temp_C","teros_MP_1_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","watermark_MP_1_kPa","watermark_MP_2_kPa","date"
2019-11-29 14:15:00,"D",24.63,-8.7,24.3,NA,-3.183,NA,2019-11-29
2019-11-29 14:15:00,"W",25.1,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 14:30:00,"D",24.48,-8.71,24.33,NA,-3.227,NA,2019-11-29
2019-11-29 14:30:00,"W",24.95,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 14:45:00,"D",24.42,-8.74,24.4,NA,-3.221,NA,2019-11-29
2019-11-29 14:45:00,"W",24.89,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 15:00:00,"D",24.45,-8.77,24.4,NA,-3.253,NA,2019-11-29
2019-11-29 15:00:00,"W",24.89,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 15:15:00,"D",24.45,-8.78,24.4,NA,-3.257,NA,2019-11-29
2019-11-29 15:15:00,"W",24.89,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 15:30:00,"D",24.48,-8.8,24.4,NA,-3.277,NA,2019-11-29
2019-11-29 15:30:00,"W",24.89,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 15:45:00,"D",24.48,-8.8,24.46,NA,-3.274,NA,2019-11-29
2019-11-29 15:45:00,"W",24.92,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 16:00:00,"D",24.45,-8.8,24.5,NA,-3.269,NA,2019-11-29
2019-11-29 16:00:00,"W",24.92,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 16:15:00,"D",24.42,-8.8,24.5,NA,-3.279,NA,2019-11-29
2019-11-29 16:15:00,"W",24.87,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 16:30:00,"D",24.25,-8.8,24.5,NA,-3.261,NA,2019-11-29
2019-11-29 16:30:00,"W",24.69,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 16:45:00,"D",23.99,-8.8,24.5,NA,-3.297,NA,2019-11-29
2019-11-29 16:45:00,"W",24.45,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 17:00:00,"D",23.72,-8.8,24.5,NA,-3.283,NA,2019-11-29
2019-11-29 17:00:00,"W",24.22,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 17:15:00,"D",23.47,-8.8,24.4,NA,-3.301,NA,2019-11-29
2019-11-29 17:15:00,"W",23.99,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 17:30:00,"D",23.38,-8.8,24.35,NA,-3.252,NA,2019-11-29
2019-11-29 17:30:00,"W",23.84,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 17:45:00,"D",23.44,-8.8,24.3,NA,-3.352,NA,2019-11-29
2019-11-29 17:45:00,"W",23.87,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 18:00:00,"D",23.5,-8.8,24.2,NA,-3.368,NA,2019-11-29
2019-11-29 18:00:00,"W",23.93,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 18:15:00,"D",23.52,-8.8,24.2,NA,-3.323,NA,2019-11-29
2019-11-29 18:15:00,"W",23.96,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 18:30:00,"D",23.5,-8.8,24.2,NA,-3.394,NA,2019-11-29
2019-11-29 18:30:00,"W",23.96,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 18:45:00,"D",23.47,-8.8,24.14,NA,-3.356,NA,2019-11-29
2019-11-29 18:45:00,"W",23.96,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 19:00:00,"D",23.5,-8.8,24.1,NA,-3.357,NA,2019-11-29
2019-11-29 19:00:00,"W",23.99,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 19:15:00,"D",23.58,-8.8,24.1,NA,-3.376,NA,2019-11-29
2019-11-29 19:15:00,"W",24.04,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 19:30:00,"D",23.55,-8.8,24.1,NA,-3.373,NA,2019-11-29
2019-11-29 19:30:00,"W",24.01,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 19:45:00,"D",23.52,-8.8,24.1,NA,-3.398,NA,2019-11-29
2019-11-29 19:45:00,"W",23.99,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 20:00:00,"D",23.47,-8.8,24.1,NA,-3.419,NA,2019-11-29
2019-11-29 20:00:00,"W",23.96,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 20:15:00,"D",23.38,-8.82,24.1,NA,-3.426,NA,2019-11-29
2019-11-29 20:15:00,"W",23.87,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 20:30:00,"D",23.38,-8.9,24.03,NA,-3.41,NA,2019-11-29
2019-11-29 20:30:00,"W",23.87,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 20:45:00,"D",23.18,-8.9,24,NA,-3.393,NA,2019-11-29
2019-11-29 20:45:00,"W",23.7,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 21:00:00,"D",22.95,-8.9,24,NA,-3.394,NA,2019-11-29
2019-11-29 21:00:00,"W",23.58,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 21:15:00,"D",22.95,-8.9,23.91,NA,-3.387,NA,2019-11-29
2019-11-29 21:15:00,"W",23.58,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 21:30:00,"D",22.78,-8.9,23.9,NA,-3.369,NA,2019-11-29
2019-11-29 21:30:00,"W",23.38,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 21:45:00,"D",22.39,-8.88,23.87,NA,-3.356,NA,2019-11-29
2019-11-29 21:45:00,"W",22.95,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 22:00:00,"D",22.03,-8.86,23.8,NA,-3.331,NA,2019-11-29
2019-11-29 22:00:00,"W",22.59,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 22:15:00,"D",21.75,-8.86,23.69,NA,-3.313,NA,2019-11-29
2019-11-29 22:15:00,"W",22.28,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 22:30:00,"D",21.64,-8.84,23.52,NA,-3.306,NA,2019-11-29
2019-11-29 22:30:00,"W",22.14,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 22:45:00,"D",21.48,-8.86,23.42,NA,-3.302,NA,2019-11-29
2019-11-29 22:45:00,"W",21.95,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 23:00:00,"D",21.31,-8.85,23.31,NA,-3.307,NA,2019-11-29
2019-11-29 23:00:00,"W",21.75,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 23:15:00,"D",21.23,-8.88,23.18,NA,-3.308,NA,2019-11-29
2019-11-29 23:15:00,"W",21.64,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 23:30:00,"D",21.21,-8.9,23.07,NA,-3.312,NA,2019-11-29
2019-11-29 23:30:00,"W",21.59,NA,NA,NA,NA,NA,2019-11-29
2019-11-29 23:45:00,"D",21.12,-8.9,22.96,NA,-3.343,NA,2019-11-29
2019-11-29 23:45:00,"W",21.45,NA,NA,NA,NA,NA,2019-11-29
2019-11-30 00:00:00,"D",21.07,-8.9,22.85,NA,-3.301,NA,2019-11-30
2019-11-30 00:00:00,"W",21.37,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 00:15:00,"D",21.02,-8.9,22.75,NA,-3.296,NA,2019-11-30
2019-11-30 00:15:00,"W",21.31,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 00:30:00,"D",20.96,-8.9,22.65,NA,-3.351,NA,2019-11-30
2019-11-30 00:30:00,"W",21.26,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 00:45:00,"D",21.02,-8.9,22.55,NA,-3.353,NA,2019-11-30
2019-11-30 00:45:00,"W",21.29,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 01:00:00,"D",20.99,-8.9,22.45,NA,-3.38,NA,2019-11-30
2019-11-30 01:00:00,"W",21.26,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 01:15:00,"D",20.93,-8.9,22.36,NA,-3.353,NA,2019-11-30
2019-11-30 01:15:00,"W",21.18,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 01:30:00,"D",20.93,-8.9,22.28,NA,-3.353,NA,2019-11-30
2019-11-30 01:30:00,"W",21.18,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 01:45:00,"D",20.93,-8.9,22.2,NA,-3.369,NA,2019-11-30
2019-11-30 01:45:00,"W",21.15,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 02:00:00,"D",20.88,-8.9,22.1,NA,-3.376,NA,2019-11-30
2019-11-30 02:00:00,"W",21.07,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 02:15:00,"D",20.83,-8.9,22.02,NA,-3.348,NA,2019-11-30
2019-11-30 02:15:00,"W",21.04,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 02:30:00,"D",20.83,-8.9,21.94,NA,-3.373,NA,2019-11-30
2019-11-30 02:30:00,"W",21.04,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 02:45:00,"D",20.77,-8.9,21.88,NA,-3.36,NA,2019-11-30
2019-11-30 02:45:00,"W",20.99,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 03:00:00,"D",20.72,-8.9,21.8,NA,-3.414,NA,2019-11-30
2019-11-30 03:00:00,"W",20.91,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 03:15:00,"D",20.69,-8.9,21.71,NA,-3.373,NA,2019-11-30
2019-11-30 03:15:00,"W",20.88,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 03:30:00,"D",20.61,-8.9,21.65,NA,-3.352,NA,2019-11-30
2019-11-30 03:30:00,"W",20.8,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 03:45:00,"D",20.61,-8.9,21.58,NA,-3.393,NA,2019-11-30
2019-11-30 03:45:00,"W",20.8,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 04:00:00,"D",20.77,-8.9,21.5,NA,-3.35,NA,2019-11-30
2019-11-30 04:00:00,"W",20.91,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 04:15:00,"D",20.96,-8.9,21.44,NA,-3.431,NA,2019-11-30
2019-11-30 04:15:00,"W",21.12,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 04:30:00,"D",21.26,-8.9,21.4,NA,-3.429,NA,2019-11-30
2019-11-30 04:30:00,"W",21.42,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 04:45:00,"D",21.56,-8.9,21.4,NA,-3.372,NA,2019-11-30
2019-11-30 04:45:00,"W",21.75,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 05:00:00,"D",21.75,-8.9,21.47,NA,-3.445,NA,2019-11-30
2019-11-30 05:00:00,"W",21.97,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 05:15:00,"D",21.92,-8.9,21.5,NA,-3.455,NA,2019-11-30
2019-11-30 05:15:00,"W",22.14,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 05:30:00,"D",21.97,-8.9,21.5,NA,-3.436,NA,2019-11-30
2019-11-30 05:30:00,"W",22.22,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 05:45:00,"D",22.03,-8.9,21.59,NA,-3.485,NA,2019-11-30
2019-11-30 05:45:00,"W",22.25,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 06:00:00,"D",21.86,-8.9,21.6,NA,-3.453,NA,2019-11-30
2019-11-30 06:00:00,"W",22.17,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 06:15:00,"D",21.89,-8.9,21.6,NA,-3.458,NA,2019-11-30
2019-11-30 06:15:00,"W",22.17,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 06:30:00,"D",21.78,-8.9,21.6,NA,-3.454,NA,2019-11-30
2019-11-30 06:30:00,"W",22.06,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 06:45:00,"D",21.56,-8.9,21.6,NA,-3.441,NA,2019-11-30
2019-11-30 06:45:00,"W",21.86,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 07:00:00,"D",21.42,-8.9,21.6,NA,-3.434,NA,2019-11-30
2019-11-30 07:00:00,"W",21.75,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 07:15:00,"D",21.37,-8.9,21.6,NA,-3.452,NA,2019-11-30
2019-11-30 07:15:00,"W",21.7,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 07:30:00,"D",21.42,-8.9,21.6,NA,-3.479,NA,2019-11-30
2019-11-30 07:30:00,"W",21.72,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 07:45:00,"D",21.31,-8.9,21.6,NA,-3.494,NA,2019-11-30
2019-11-30 07:45:00,"W",21.67,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 08:00:00,"D",21.12,-8.91,21.6,NA,-3.506,NA,2019-11-30
2019-11-30 08:00:00,"W",21.48,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 08:15:00,"D",20.96,-8.93,21.53,NA,-3.486,NA,2019-11-30
2019-11-30 08:15:00,"W",21.37,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 08:30:00,"D",20.69,-8.98,21.5,NA,-3.493,NA,2019-11-30
2019-11-30 08:30:00,"W",21.12,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 08:45:00,"D",20.34,-8.99,21.43,NA,-3.487,NA,2019-11-30
2019-11-30 08:45:00,"W",20.88,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 09:00:00,"D",20.21,-9,21.35,NA,-3.548,NA,2019-11-30
2019-11-30 09:00:00,"W",20.72,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 09:15:00,"D",19.94,-9,21.26,NA,-3.565,NA,2019-11-30
2019-11-30 09:15:00,"W",20.45,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 09:30:00,"D",19.7,-9,21.16,NA,-3.585,NA,2019-11-30
2019-11-30 09:30:00,"W",20.26,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 09:45:00,"D",19.86,-9,21.06,NA,-3.649,NA,2019-11-30
2019-11-30 09:45:00,"W",20.4,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 10:00:00,"D",20.4,-9,21,NA,-3.63,NA,2019-11-30
2019-11-30 10:00:00,"W",20.83,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 10:15:00,"D",21.04,-9.03,21,NA,-3.694,NA,2019-11-30
2019-11-30 10:15:00,"W",21.34,NA,NA,NA,NA,NA,2019-11-30
2019-11-30 10:30:00,"D",21.42,-9.1,21.01,NA,-3.707,NA,2019-11-30
2019-11-30 10:30:00,"W",21.7,NA,NA,NA,NA,NA,2019-11-30
