"by15","block","campbell_panel_temp_C","teros_MP_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","date","watermark_MP_kPa","teros_soil_temp_mean_C"
2019-10-25 04:15:00,"M",20.88,-8.5,21.3,21.8,2019-10-25,-2.064,21.55
2019-10-25 04:30:00,"D",21.48,-8.5,21.1,NA,2019-10-25,-2.138,21.1
2019-10-25 04:30:00,"M",21.07,-8.5,21.3,21.8,2019-10-25,-2.069,21.55
2019-10-25 04:45:00,"D",21.67,-8.5,21.1,NA,2019-10-25,-2.033,21.1
2019-10-25 04:45:00,"M",21.29,-8.5,21.23,21.8,2019-10-25,-2.071,21.515
2019-10-25 05:00:00,"D",21.89,-8.5,21.1,NA,2019-10-25,-2.085,21.1
2019-10-25 05:00:00,"M",21.48,-8.5,21.2,21.8,2019-10-25,-2.076,21.5
2019-10-25 05:15:00,"D",22.03,-8.5,21.1,NA,2019-10-25,-2.081,21.1
2019-10-25 05:15:00,"M",21.64,-8.5,21.2,21.8,2019-10-25,-2.074,21.5
2019-10-25 05:30:00,"D",22.14,-8.5,21.1,NA,2019-10-25,-2.056,21.1
2019-10-25 05:30:00,"M",21.81,-8.5,21.2,21.8,2019-10-25,-2.071,21.5
2019-10-25 05:45:00,"D",22.22,-8.5,21.1,NA,2019-10-25,-2.065,21.1
2019-10-25 05:45:00,"M",21.92,-8.5,21.27,21.8,2019-10-25,-2.067,21.535
2019-10-25 06:00:00,"D",22.25,-8.5,21.1,NA,2019-10-25,-2.043,21.1
2019-10-25 06:00:00,"M",21.97,-8.5,21.3,21.8,2019-10-25,-2.06,21.55
2019-10-25 06:15:00,"D",22.31,-8.5,21.1,NA,2019-10-25,-2.036,21.1
2019-10-25 06:15:00,"M",22.06,-8.5,21.3,21.8,2019-10-25,-2.059,21.55
2019-10-25 06:30:00,"D",22.39,-8.5,21.19,NA,2019-10-25,-2.08,21.19
2019-10-25 06:30:00,"M",22.17,-8.5,21.3,21.8,2019-10-25,-2.052,21.55
2019-10-25 06:45:00,"D",22.5,-8.5,21.2,NA,2019-10-25,-2.062,21.2
2019-10-25 06:45:00,"M",22.33,-8.5,21.33,21.8,2019-10-25,-2.049,21.565
2019-10-25 07:00:00,"D",22.7,-8.5,21.2,NA,2019-10-25,-2,21.2
2019-10-25 07:00:00,"M",22.64,-8.5,21.4,21.8,2019-10-25,-2.042,21.6
2019-10-25 07:15:00,"D",22.98,-8.5,21.29,NA,2019-10-25,-2.039,21.29
2019-10-25 07:15:00,"M",23.15,-8.5,21.4,21.83,2019-10-25,-2.039,21.615
2019-10-25 07:30:00,"D",23.41,-8.5,21.34,NA,2019-10-25,-2.042,21.34
2019-10-25 07:30:00,"M",23.7,-8.5,21.49,21.9,2019-10-25,-2.04,21.695
2019-10-25 07:45:00,"D",23.87,-8.5,21.44,NA,2019-10-25,-2.033,21.44
2019-10-25 07:45:00,"M",24.28,-8.5,21.55,21.98,2019-10-25,-2.033,21.765
2019-10-25 08:00:00,"D",24.36,-8.5,21.55,NA,2019-10-25,-2.019,21.55
2019-10-25 08:00:00,"M",24.87,-8.5,21.67,22.09,2019-10-25,-2.02,21.88
2019-10-25 08:15:00,"D",24.84,-8.5,21.71,NA,2019-10-25,-2.023,21.71
2019-10-25 08:15:00,"M",25.46,-8.5,21.82,22.24,2019-10-25,-2.005,22.03
2019-10-25 08:30:00,"D",25.37,-8.5,21.88,NA,2019-10-25,-2.031,21.88
2019-10-25 08:30:00,"M",26.13,-8.5,22,22.41,2019-10-25,-2.015,22.205
2019-10-25 08:45:00,"D",25.73,-8.5,22.09,NA,2019-10-25,-2.023,22.09
2019-10-25 08:45:00,"M",26.62,-8.5,22.26,22.61,2019-10-25,-2.012,22.435
2019-10-25 09:00:00,"D",26.25,-8.5,22.32,NA,2019-10-25,-2.048,22.32
2019-10-25 09:00:00,"M",27.21,-8.5,22.6,22.81,2019-10-25,-1.999,22.705
2019-10-25 09:15:00,"D",26.65,-8.5,22.6,NA,2019-10-25,-2.088,22.6
2019-10-25 09:15:00,"M",27.66,-8.5,23,23.04,2019-10-25,-1.986,23.02
2019-10-25 09:30:00,"D",26.96,-8.5,22.92,NA,2019-10-25,-2.082,22.92
2019-10-25 09:30:00,"M",28.04,-8.5,23.44,23.29,2019-10-25,-1.98,23.365
2019-10-25 09:45:00,"D",26.84,-8.5,23.25,NA,2019-10-25,-2.078,23.25
2019-10-25 09:45:00,"M",27.94,-8.5,23.91,23.57,2019-10-25,-1.977,23.74
2019-10-25 10:00:00,"D",26.78,-8.5,23.61,NA,2019-10-25,-2.102,23.61
2019-10-25 10:00:00,"M",27.98,-8.5,24.29,23.86,2019-10-25,-1.979,24.075
2019-10-25 10:15:00,"D",26.74,-8.5,23.94,NA,2019-10-25,-2.134,23.94
2019-10-25 10:15:00,"M",28.04,-8.5,24.64,24.11,2019-10-25,-1.977,24.375
2019-10-25 10:30:00,"D",26.37,-8.5,24.22,NA,2019-10-25,-2.137,24.22
2019-10-25 10:30:00,"M",27.66,-8.5,25,24.39,2019-10-25,-1.972,24.695
2019-10-25 10:45:00,"D",25.98,-8.5,24.43,NA,2019-10-25,-2.165,24.43
2019-10-25 10:45:00,"M",27.34,-8.5,25.36,24.69,2019-10-25,-1.985,25.025
2019-10-25 11:00:00,"D",25.79,-8.5,24.56,NA,2019-10-25,-2.178,24.56
2019-10-25 11:00:00,"M",27.09,-8.5,25.7,25.01,2019-10-25,-2.02,25.355
2019-10-25 11:15:00,"D",25.73,-8.5,24.68,NA,2019-10-25,-2.181,24.68
2019-10-25 11:15:00,"M",26.9,-8.5,26.08,25.25,2019-10-25,-2.028,25.665
2019-10-25 11:30:00,"D",25.85,-8.5,24.78,NA,2019-10-25,-2.222,24.78
2019-10-25 11:30:00,"M",26.9,-8.5,26.56,25.49,2019-10-25,-2.034,26.025
2019-10-25 11:45:00,"D",25.95,-8.5,24.88,NA,2019-10-25,-2.207,24.88
2019-10-25 11:45:00,"M",27.03,-8.5,26.97,25.74,2019-10-25,-2.039,26.355
2019-10-25 12:00:00,"D",26.1,-8.5,24.97,NA,2019-10-25,-2.254,24.97
2019-10-25 12:00:00,"M",27.15,-8.5,27.34,26,2019-10-25,-2.07,26.67
2019-10-25 12:15:00,"D",26.19,-8.5,25.09,NA,2019-10-25,-2.252,25.09
2019-10-25 12:15:00,"M",27.21,-8.5,27.68,26.29,2019-10-25,-2.086,26.985
2019-10-25 12:30:00,"D",26.25,-8.5,25.22,NA,2019-10-25,-2.243,25.22
2019-10-25 12:30:00,"M",27.34,-8.5,27.98,26.51,2019-10-25,-2.085,27.245
2019-10-25 12:45:00,"D",26.41,-8.5,25.4,NA,2019-10-25,-2.273,25.4
2019-10-25 12:45:00,"M",27.53,-8.5,28.3,26.71,2019-10-25,-2.07,27.505
2019-10-25 13:00:00,"D",26.56,-8.5,25.61,NA,2019-10-25,-2.297,25.61
2019-10-25 13:00:00,"M",27.72,-8.43,28.53,26.87,2019-10-25,-2.034,27.7
2019-10-25 13:15:00,"D",26.56,-8.5,25.82,NA,2019-10-25,-2.33,25.82
2019-10-25 13:15:00,"M",27.82,-8.4,28.77,27.04,2019-10-25,-2.004,27.905
2019-10-25 13:30:00,"D",26.53,-8.5,26.03,NA,2019-10-25,-2.371,26.03
2019-10-25 13:30:00,"M",27.91,-8.4,29,27.18,2019-10-25,-1.953,28.09
2019-10-25 13:45:00,"D",26.56,-8.5,26.36,NA,2019-10-25,-2.419,26.36
2019-10-25 13:45:00,"M",28.04,-8.4,29.24,27.32,2019-10-25,-1.922,28.28
2019-10-25 14:00:00,"D",26.56,-8.5,26.61,NA,2019-10-25,-2.45,26.61
2019-10-25 14:00:00,"M",28.14,-8.4,29.5,27.41,2019-10-25,-1.819,28.455
2019-10-25 14:15:00,"D",26.56,-8.5,26.82,NA,2019-10-25,-2.433,26.82
2019-10-25 14:15:00,"M",28.1,-8.4,29.8,27.5,2019-10-25,-1.857,28.65
2019-10-25 14:30:00,"D",26.56,-8.5,26.96,NA,2019-10-25,-2.455,26.96
2019-10-25 14:30:00,"M",28.1,-8.4,30.04,27.6,2019-10-25,-1.845,28.82
2019-10-25 14:45:00,"D",26.47,-8.5,27,NA,2019-10-25,-2.484,27
2019-10-25 14:45:00,"M",28.07,-8.4,30.27,27.67,2019-10-25,-1.831,28.97
2019-10-25 15:00:00,"D",26.44,-8.5,26.91,NA,2019-10-25,-2.475,26.91
2019-10-25 15:00:00,"M",28.04,-8.4,30.46,27.74,2019-10-25,-1.825,29.1
2019-10-25 15:15:00,"D",26.41,-8.5,26.88,NA,2019-10-25,-2.462,26.88
2019-10-25 15:15:00,"M",27.91,-8.4,30.63,27.8,2019-10-25,-1.863,29.215
2019-10-25 15:30:00,"D",26.34,-8.5,26.8,NA,2019-10-25,-2.398,26.8
2019-10-25 15:30:00,"M",27.82,-8.4,30.7,27.84,2019-10-25,-1.987,29.27
2019-10-25 15:45:00,"D",26.28,-8.5,26.78,NA,2019-10-25,-2.396,26.78
2019-10-25 15:45:00,"M",27.59,-8.4,30.78,27.9,2019-10-25,-2.089,29.34
2019-10-25 16:00:00,"D",26.1,-8.5,26.7,NA,2019-10-25,-2.392,26.7
2019-10-25 16:00:00,"M",27.34,-8.41,30.75,27.89,2019-10-25,-2.169,29.32
2019-10-25 16:15:00,"D",25.89,-8.5,26.62,NA,2019-10-25,-2.323,26.62
2019-10-25 16:15:00,"M",27.06,-8.5,30.7,27.8,2019-10-25,-2.236,29.25
2019-10-25 16:30:00,"D",25.76,-8.5,26.51,NA,2019-10-25,-2.358,26.51
2019-10-25 16:30:00,"M",26.9,-8.5,30.6,27.8,2019-10-25,-2.398,29.2
2019-10-25 16:45:00,"D",25.76,-8.5,26.41,NA,2019-10-25,-2.29,26.41
2019-10-25 16:45:00,"M",26.9,-8.5,30.47,27.71,2019-10-25,-2.53,29.09
2019-10-25 17:00:00,"D",25.92,-8.5,26.32,NA,2019-10-25,-2.288,26.32
2019-10-25 17:00:00,"M",26.96,-8.5,30.34,27.7,2019-10-25,-2.664,29.02
2019-10-25 17:15:00,"D",26.01,-8.5,26.27,NA,2019-10-25,-2.284,26.27
2019-10-25 17:15:00,"M",27.03,-8.53,30.2,27.7,2019-10-25,-2.789,28.95
2019-10-25 17:30:00,"D",26.07,-8.5,26.11,NA,2019-10-25,-2.224,26.11
2019-10-25 17:30:00,"M",27,-8.6,30.05,27.7,2019-10-25,-2.951,28.875
2019-10-25 17:45:00,"D",26.04,-8.5,26.1,NA,2019-10-25,-2.207,26.1
2019-10-25 17:45:00,"M",27,-8.6,29.9,27.69,2019-10-25,-3.082,28.795
2019-10-25 18:00:00,"D",26.04,-8.5,26.02,NA,2019-10-25,-2.013,26.02
2019-10-25 18:00:00,"M",26.93,-8.6,29.75,27.6,2019-10-25,-3.21,28.675
2019-10-25 18:15:00,"D",26.01,-8.5,26,NA,2019-10-25,-2.116,26
2019-10-25 18:15:00,"M",26.87,-8.56,29.5,27.6,2019-10-25,-3.352,28.55
2019-10-25 18:30:00,"D",25.95,-8.46,25.94,NA,2019-10-25,-2.146,25.94
2019-10-25 18:30:00,"M",26.78,-8.52,29.08,27.5,2019-10-25,-3.447,28.29
2019-10-25 18:45:00,"D",25.73,-8.46,25.9,NA,2019-10-25,-2.078,25.9
2019-10-25 18:45:00,"M",26.5,-8.6,28.75,27.44,2019-10-25,-3.616,28.095
2019-10-25 19:00:00,"D",25.46,-8.49,25.86,NA,2019-10-25,-2.138,25.86
2019-10-25 19:00:00,"M",26.19,-8.6,28.55,27.35,2019-10-25,-3.791,27.95
2019-10-25 19:15:00,"D",25.16,-8.5,25.8,NA,2019-10-25,-2.15,25.8
2019-10-25 19:15:00,"M",25.89,-8.6,28.37,27.24,2019-10-25,-3.938,27.805
2019-10-25 19:30:00,"D",24.89,-8.5,25.71,NA,2019-10-25,-2.125,25.71
2019-10-25 19:30:00,"M",25.58,-8.6,28.2,27.12,2019-10-25,-4.139,27.66
2019-10-25 19:45:00,"D",24.66,-8.5,25.62,NA,2019-10-25,-2.084,25.62
2019-10-25 19:45:00,"M",25.34,-8.6,27.95,26.97,2019-10-25,-4.293,27.46
2019-10-25 20:00:00,"D",24.42,-8.5,25.54,NA,2019-10-25,-2.086,25.54
2019-10-25 20:00:00,"M",25.07,-8.6,27.76,26.85,2019-10-25,-4.452,27.305
2019-10-25 20:15:00,"D",24.19,-8.5,25.44,NA,2019-10-25,-2.011,25.44
2019-10-25 20:15:00,"M",24.81,-8.6,27.59,26.73,2019-10-25,-4.624,27.16
2019-10-25 20:30:00,"D",23.96,-8.5,25.35,NA,2019-10-25,-2.006,25.35
2019-10-25 20:30:00,"M",24.54,-8.6,27.4,26.57,2019-10-25,-4.768,26.985
2019-10-25 20:45:00,"D",23.67,-8.5,25.24,NA,2019-10-25,-2.071,25.24
2019-10-25 20:45:00,"M",24.28,-8.6,27.2,26.44,2019-10-25,-4.932,26.82
2019-10-25 21:00:00,"D",23.44,-8.5,25.12,NA,2019-10-25,-1.875,25.12
2019-10-25 21:00:00,"M",23.99,-8.6,27,26.25,2019-10-25,-5.057,26.625
2019-10-25 21:15:00,"D",23.21,-8.5,24.99,NA,2019-10-25,-1.999,24.99
2019-10-25 21:15:00,"M",23.72,-8.6,26.8,26.05,2019-10-25,-5.198,26.425
2019-10-25 21:30:00,"D",23.01,-8.5,24.84,NA,2019-10-25,-2.047,24.84
2019-10-25 21:30:00,"M",23.47,-8.6,26.58,25.87,2019-10-25,-5.31,26.225
2019-10-25 21:45:00,"D",22.81,-8.5,24.68,NA,2019-10-25,-2.036,24.68
2019-10-25 21:45:00,"M",23.21,-8.6,26.36,25.71,2019-10-25,-5.437,26.035
2019-10-25 22:00:00,"D",22.61,-8.5,24.54,NA,2019-10-25,-2.036,24.54
2019-10-25 22:00:00,"M",22.95,-8.6,26.05,25.55,2019-10-25,-5.564,25.8
2019-10-25 22:15:00,"D",22.45,-8.5,24.36,NA,2019-10-25,-2.013,24.36
2019-10-25 22:15:00,"M",22.73,-8.6,25.8,25.36,2019-10-25,-5.696,25.58
2019-10-25 22:30:00,"D",22.28,-8.5,24.21,NA,2019-10-25,-2.027,24.21
2019-10-25 22:30:00,"M",22.53,-8.6,25.57,25.2,2019-10-25,-5.801,25.385
2019-10-25 22:45:00,"D",22.11,-8.5,24.04,NA,2019-10-25,-2.012,24.04
2019-10-25 22:45:00,"M",22.31,-8.6,25.32,25.07,2019-10-25,-5.917,25.195
2019-10-25 23:00:00,"D",21.95,-8.5,23.87,NA,2019-10-25,-1.988,23.87
2019-10-25 23:00:00,"M",22.08,-8.6,25.11,24.9,2019-10-25,-6.037,25.005
2019-10-25 23:15:00,"D",21.75,-8.5,23.72,NA,2019-10-25,-1.984,23.72
2019-10-25 23:15:00,"M",21.86,-8.6,24.89,24.74,2019-10-25,-6.165,24.815
2019-10-25 23:30:00,"D",21.59,-8.5,23.47,NA,2019-10-25,-1.88,23.47
2019-10-25 23:30:00,"M",21.64,-8.6,24.65,24.56,2019-10-25,-6.29,24.605
2019-10-25 23:45:00,"D",21.42,-8.5,23.31,NA,2019-10-25,-1.957,23.31
2019-10-25 23:45:00,"M",21.45,-8.6,24.41,24.38,2019-10-25,-6.432,24.395
2019-10-26 00:00:00,"D",21.26,-8.5,23.14,NA,2019-10-26,-1.948,23.14
2019-10-26 00:00:00,"M",21.23,-8.6,24.19,24.21,2019-10-26,-6.544,24.2
2019-10-26 00:15:00,"D",21.15,-8.5,22.96,NA,2019-10-26,-1.964,22.96
2019-10-26 00:15:00,"M",21.1,-8.6,23.95,24.04,2019-10-26,-6.619,23.995
2019-10-26 00:30:00,"D",21.04,-8.5,22.8,NA,2019-10-26,-1.929,22.8
2019-10-26 00:30:00,"M",20.96,-8.6,23.72,23.86,2019-10-26,-6.685,23.79
2019-10-26 00:45:00,"D",20.96,-8.5,22.64,NA,2019-10-26,-1.969,22.64
2019-10-26 00:45:00,"M",20.8,-8.6,23.44,23.71,2019-10-26,-6.774,23.575
2019-10-26 01:00:00,"D",20.85,-8.5,22.49,NA,2019-10-26,-1.972,22.49
2019-10-26 01:00:00,"M",20.69,-8.6,23.22,23.47,2019-10-26,-6.837,23.345
2019-10-26 01:15:00,"D",20.77,-8.5,22.35,NA,2019-10-26,-1.997,22.35
2019-10-26 01:15:00,"M",20.53,-8.6,23.02,23.32,2019-10-26,-6.928,23.17
2019-10-26 01:30:00,"D",20.66,-8.5,22.21,NA,2019-10-26,-1.975,22.21
2019-10-26 01:30:00,"M",20.42,-8.6,22.82,23.16,2019-10-26,-6.999,22.99
2019-10-26 01:45:00,"D",20.58,-8.5,22.06,NA,2019-10-26,-1.969,22.06
2019-10-26 01:45:00,"M",20.31,-8.6,22.64,23.01,2019-10-26,-7.061,22.825
2019-10-26 02:00:00,"D",20.5,-8.5,21.94,NA,2019-10-26,-2.012,21.94
2019-10-26 02:00:00,"M",20.21,-8.6,22.45,22.86,2019-10-26,-7.137,22.655
2019-10-26 02:15:00,"D",20.42,-8.5,21.8,NA,2019-10-26,-2.004,21.8
2019-10-26 02:15:00,"M",20.1,-8.6,22.27,22.73,2019-10-26,-7.214,22.5
2019-10-26 02:30:00,"D",20.34,-8.5,21.67,NA,2019-10-26,-1.947,21.67
2019-10-26 02:30:00,"M",20.02,-8.6,22.11,22.58,2019-10-26,-7.267,22.345
2019-10-26 02:45:00,"D",20.42,-8.5,21.55,NA,2019-10-26,-1.954,21.55
2019-10-26 02:45:00,"M",20.15,-8.6,21.94,22.45,2019-10-26,-7.344,22.195
2019-10-26 03:00:00,"D",20.61,-8.5,21.44,NA,2019-10-26,-1.985,21.44
2019-10-26 03:00:00,"M",20.31,-8.6,21.79,22.33,2019-10-26,-7.425,22.06
2019-10-26 03:15:00,"D",20.88,-8.5,21.38,NA,2019-10-26,-1.999,21.38
2019-10-26 03:15:00,"M",20.58,-8.6,21.67,22.25,2019-10-26,-7.521,21.96
2019-10-26 03:30:00,"D",21.23,-8.5,21.3,NA,2019-10-26,-2.017,21.3
2019-10-26 03:30:00,"M",20.93,-8.6,21.58,22.2,2019-10-26,-7.59,21.89
2019-10-26 03:45:00,"D",21.53,-8.5,21.3,NA,2019-10-26,-2.036,21.3
2019-10-26 03:45:00,"M",21.26,-8.6,21.5,22.13,2019-10-26,-7.669,21.815
2019-10-26 04:00:00,"D",21.84,-8.5,21.3,NA,2019-10-26,-2.05,21.3
2019-10-26 04:00:00,"M",21.48,-8.6,21.5,22.1,2019-10-26,-7.821,21.8
2019-10-26 04:15:00,"D",22,-8.5,21.3,NA,2019-10-26,-2.064,21.3
2019-10-26 04:15:00,"M",21.59,-8.6,21.5,22.1,2019-10-26,-7.944,21.8
2019-10-26 04:30:00,"D",22.11,-8.5,21.3,NA,2019-10-26,-2.044,21.3
2019-10-26 04:30:00,"M",21.75,-8.6,21.5,22.1,2019-10-26,-8.01,21.8
2019-10-26 04:45:00,"D",22.22,-8.5,21.3,NA,2019-10-26,-2.066,21.3
2019-10-26 04:45:00,"M",21.84,-8.6,21.5,22.1,2019-10-26,-8.09,21.8
2019-10-26 05:00:00,"D",22.28,-8.5,21.3,NA,2019-10-26,-2.054,21.3
2019-10-26 05:00:00,"M",21.92,-8.6,21.5,22.1,2019-10-26,-8.14,21.8
2019-10-26 05:15:00,"D",22.31,-8.5,21.3,NA,2019-10-26,-2.078,21.3
2019-10-26 05:15:00,"M",21.97,-8.6,21.5,22.1,2019-10-26,-8.2,21.8
2019-10-26 05:30:00,"D",22.33,-8.5,21.3,NA,2019-10-26,-2.087,21.3
2019-10-26 05:30:00,"M",22.03,-8.6,21.5,22.1,2019-10-26,-8.25,21.8
2019-10-26 05:45:00,"D",22.39,-8.5,21.3,NA,2019-10-26,-2.083,21.3
2019-10-26 05:45:00,"M",22.08,-8.6,21.53,22.1,2019-10-26,-8.33,21.815
2019-10-26 06:00:00,"D",22.42,-8.5,21.34,NA,2019-10-26,-2.095,21.34
2019-10-26 06:00:00,"M",22.11,-8.6,21.6,22.1,2019-10-26,-8.4,21.85
2019-10-26 06:15:00,"D",22.42,-8.5,21.4,NA,2019-10-26,-2.093,21.4
2019-10-26 06:15:00,"M",22.14,-8.6,21.6,22.1,2019-10-26,-8.48,21.85
2019-10-26 06:30:00,"D",22.42,-8.5,21.4,NA,2019-10-26,-2.078,21.4
2019-10-26 06:30:00,"M",22.17,-8.6,21.6,22.1,2019-10-26,-8.56,21.85
2019-10-26 06:45:00,"D",22.47,-8.5,21.4,NA,2019-10-26,-2.077,21.4
2019-10-26 06:45:00,"M",22.25,-8.6,21.69,22.1,2019-10-26,-8.66,21.895
2019-10-26 07:00:00,"D",22.56,-8.5,21.4,NA,2019-10-26,-2.058,21.4
2019-10-26 07:00:00,"M",22.42,-8.6,21.7,22.1,2019-10-26,-8.76,21.9
2019-10-26 07:15:00,"D",22.73,-8.5,21.41,NA,2019-10-26,-2.028,21.41
2019-10-26 07:15:00,"M",22.67,-8.57,21.7,22.1,2019-10-26,-8.86,21.9
2019-10-26 07:30:00,"D",22.9,-8.5,21.5,NA,2019-10-26,-2.093,21.5
2019-10-26 07:30:00,"M",22.9,-8.55,21.79,22.13,2019-10-26,-8.99,21.96
2019-10-26 07:45:00,"D",23.12,-8.5,21.5,NA,2019-10-26,-2.092,21.5
2019-10-26 07:45:00,"M",23.21,-8.51,21.83,22.2,2019-10-26,-9.14,22.015
2019-10-26 08:00:00,"D",23.35,-8.5,21.6,NA,2019-10-26,-2.082,21.6
2019-10-26 08:00:00,"M",23.44,-8.5,21.91,22.25,2019-10-26,-9.3,22.08
2019-10-26 08:15:00,"D",23.35,-8.5,21.66,NA,2019-10-26,-2.109,21.66
2019-10-26 08:15:00,"M",23.38,-8.5,22.01,22.31,2019-10-26,-9.54,22.16
2019-10-26 08:30:00,"D",23.27,-8.5,21.7,NA,2019-10-26,-2.084,21.7
2019-10-26 08:30:00,"M",23.27,-8.5,22.1,22.4,2019-10-26,-9.74,22.25
2019-10-26 08:45:00,"D",23.24,-8.5,21.77,NA,2019-10-26,-2.118,21.77
2019-10-26 08:45:00,"M",23.21,-8.5,22.2,22.4,2019-10-26,-9.94,22.3
2019-10-26 09:00:00,"D",23.24,-8.5,21.8,NA,2019-10-26,-2.108,21.8
2019-10-26 09:00:00,"M",23.18,-8.5,22.26,22.5,2019-10-26,-10.21,22.38
2019-10-26 09:15:00,"D",23.29,-8.5,21.83,NA,2019-10-26,-2.086,21.83
2019-10-26 09:15:00,"M",23.24,-8.5,22.3,22.5,2019-10-26,-10.45,22.4
2019-10-26 09:30:00,"D",23.44,-8.5,21.9,NA,2019-10-26,-2.101,21.9
2019-10-26 09:30:00,"M",23.5,-8.5,22.37,22.52,2019-10-26,-10.7,22.445
2019-10-26 09:45:00,"D",23.7,-8.5,21.95,NA,2019-10-26,-2.092,21.95
2019-10-26 09:45:00,"M",23.78,-8.5,22.43,22.6,2019-10-26,-10.93,22.515
2019-10-26 10:00:00,"D",24.19,-8.5,22.04,NA,2019-10-26,-2.11,22.04
2019-10-26 10:00:00,"M",24.48,-8.5,22.57,22.68,2019-10-26,-11.23,22.625
2019-10-26 10:15:00,"D",24.87,-8.51,22.2,NA,2019-10-26,-2.151,22.2
2019-10-26 10:15:00,"M",25.28,-8.5,22.81,22.84,2019-10-26,-11.58,22.825
2019-10-26 10:30:00,"D",25.67,-8.52,22.46,NA,2019-10-26,-2.071,22.46
2019-10-26 10:30:00,"M",26.16,-8.5,23.21,23.1,2019-10-26,-11.97,23.155
2019-10-26 10:45:00,"D",26.41,-8.53,22.81,NA,2019-10-26,-2.092,22.81
2019-10-26 10:45:00,"M",27.03,-8.51,23.77,23.51,2019-10-26,-12.44,23.64
2019-10-26 11:00:00,"D",27.09,-8.54,23.21,NA,2019-10-26,-2.206,23.21
2019-10-26 11:00:00,"M",27.69,-8.51,24.35,24.02,2019-10-26,-12.93,24.185
2019-10-26 11:15:00,"D",27.63,-8.53,23.69,NA,2019-10-26,-2.275,23.69
2019-10-26 11:15:00,"M",28.23,-8.54,24.98,24.45,2019-10-26,-13.39,24.715
2019-10-26 11:30:00,"D",28.17,-8.54,24.17,NA,2019-10-26,-2.306,24.17
2019-10-26 11:30:00,"M",28.53,-8.52,25.64,24.87,2019-10-26,-13.9,25.255
2019-10-26 11:45:00,"D",28.46,-8.54,24.62,NA,2019-10-26,-2.344,24.62
2019-10-26 11:45:00,"M",28.82,-8.51,26.36,25.24,2019-10-26,-14.51,25.8
2019-10-26 12:00:00,"D",28.76,-8.52,25.08,NA,2019-10-26,-2.32,25.08
2019-10-26 12:00:00,"M",29.12,-8.51,27,25.66,2019-10-26,-15.25,26.33
2019-10-26 12:15:00,"D",28.99,-8.51,25.55,NA,2019-10-26,-2.319,25.55
2019-10-26 12:15:00,"M",29.38,-8.5,27.56,26.08,2019-10-26,-16.13,26.82
2019-10-26 12:30:00,"D",29.12,-8.5,26.1,NA,2019-10-26,-2.359,26.1
2019-10-26 12:30:00,"M",29.68,-8.5,28.09,26.49,2019-10-26,-17.14,27.29
2019-10-26 12:45:00,"D",29.32,-8.53,26.71,NA,2019-10-26,-2.391,26.71
2019-10-26 12:45:00,"M",30.02,-8.52,28.57,26.83,2019-10-26,-18.23,27.7
2019-10-26 13:00:00,"D",29.52,-8.54,27.29,NA,2019-10-26,-2.416,27.29
2019-10-26 13:00:00,"M",30.29,-8.6,28.97,27.14,2019-10-26,-19.37,28.055
2019-10-26 13:15:00,"D",29.65,-8.56,27.86,NA,2019-10-26,-2.451,27.86
2019-10-26 13:15:00,"M",30.53,-8.6,29.38,27.44,2019-10-26,-20.64,28.41
2019-10-26 13:30:00,"D",29.82,-8.55,28.45,NA,2019-10-26,-2.336,28.45
2019-10-26 13:30:00,"M",30.84,-8.61,29.87,27.73,2019-10-26,-21.86,28.8
2019-10-26 13:45:00,"D",29.92,-8.57,29.1,NA,2019-10-26,-2.531,29.1
2019-10-26 13:45:00,"M",31.16,-8.7,30.27,28.04,2019-10-26,-23.39,29.155
2019-10-26 14:00:00,"D",30.02,-8.55,29.75,NA,2019-10-26,-2.642,29.75
2019-10-26 14:00:00,"M",31.4,-8.76,30.68,28.34,2019-10-26,-25.06,29.51
2019-10-26 14:15:00,"D",30.09,-8.51,30.23,NA,2019-10-26,-2.548,30.23
2019-10-26 14:15:00,"M",31.44,-8.86,31.17,28.57,2019-10-26,-27.12,29.87
2019-10-26 14:30:00,"D",30.05,-8.5,30.58,NA,2019-10-26,-2.603,30.58
2019-10-26 14:30:00,"M",31.4,-8.95,31.6,28.78,2019-10-26,-29.17,30.19
2019-10-26 14:45:00,"D",30.02,-8.5,30.79,NA,2019-10-26,-2.598,30.79
2019-10-26 14:45:00,"M",31.4,-9.08,32.02,28.97,2019-10-26,-31.69,30.495
2019-10-26 15:00:00,"D",29.95,-8.5,30.93,NA,2019-10-26,-2.593,30.93
2019-10-26 15:00:00,"M",31.37,-9.23,32.43,29.15,2019-10-26,-34.56,30.79
2019-10-26 15:15:00,"D",29.82,-8.5,31.1,NA,2019-10-26,-2.472,31.1
2019-10-26 15:15:00,"M",31.23,-9.37,32.7,29.3,2019-10-26,-37.86,31
2019-10-26 15:30:00,"D",29.82,-8.5,31.14,NA,2019-10-26,-2.502,31.14
2019-10-26 15:30:00,"M",31.23,-9.6,32.9,29.43,2019-10-26,-41.36,31.165
2019-10-26 15:45:00,"D",29.82,-8.5,31.2,NA,2019-10-26,-2.515,31.2
2019-10-26 15:45:00,"M",31.3,-9.93,33.07,29.59,2019-10-26,-45.5,31.33
2019-10-26 16:00:00,"D",29.68,-8.5,31.2,NA,2019-10-26,-2.468,31.2
2019-10-26 16:00:00,"M",31.09,-10.28,33.22,29.75,2019-10-26,-50.32,31.485
