millis,stamp,datetime,diff01x,diff23x,diff01y,diff23y,Temp1C,Temp2C,BattVolt,BoostVolt
503992999,1566219639," ""2019/8/19 13:0:39""",591.5,594.94,597.56,595.81,33.44,33.31,13.2,23.8
503993999,1566219640," ""2019/8/19 13:0:40""",591.44,594.88,597.44,595.75,33.44,33.31,13.13,23.8
503994999,1566219641," ""2019/8/19 13:0:41""",591.38,594.75,597.31,595.69,33.44,33.31,13.25,23.8
507555999,1566223201," ""2019/8/19 14:0:1""",615.81,618.81,620.63,621.13,33.44,33.31,13.13,23.8
507557000,1566223202," ""2019/8/19 14:0:2""",610.13,613.25,614.56,614.81,33.38,33.31,13.13,23.8
507557999,1566223203," ""2019/8/19 14:0:3""",606.75,610.06,611,611.25,33.38,33.38,13.11,23.8
507559000,1566223204," ""2019/8/19 14:0:4""",604.38,607.88,608.5,608.88,33.38,33.38,13.19,23.8
507559999,1566223205," ""2019/8/19 14:0:5""",602.5,606.19,606.69,607.06,33.44,33.38,13.27,23.8
507560999,1566223206," ""2019/8/19 14:0:6""",601.06,604.88,605.25,605.63,33.44,33.38,13.22,23.8
507562000,1566223207," ""2019/8/19 14:0:7""",599.88,603.75,604.13,604.44,33.44,33.38,13.08,23.8
507562999,1566223208," ""2019/8/19 14:0:8""",599,602.88,603.25,603.44,33.44,33.38,13.27,23.8
507564000,1566223209," ""2019/8/19 14:0:9""",598.19,602.06,602.44,602.63,33.44,33.38,13.31,23.8
507564999,1566223210," ""2019/8/19 14:0:10""",597.44,601.38,601.75,601.88,33.44,33.38,13.27,23.8
507566000,1566223211," ""2019/8/19 14:0:11""",596.81,600.75,601.19,601.25,33.44,33.38,13.11,23.8
507566999,1566223212," ""2019/8/19 14:0:12""",596.31,600.25,600.69,600.75,33.44,33.38,13.17,23.8
507568000,1566223213," ""2019/8/19 14:0:13""",595.81,599.75,600.25,600.25,33.44,33.38,13.2,23.8
507568999,1566223214," ""2019/8/19 14:0:14""",595.44,599.31,599.94,599.81,33.44,33.44,13.1,23.8
507569999,1566223215," ""2019/8/19 14:0:15""",595.06,598.94,599.63,599.38,33.44,33.44,13.13,23.8
507571000,1566223216," ""2019/8/19 14:0:16""",594.75,598.56,599.31,599.06,33.44,33.44,13.19,23.8
507571999,1566223217," ""2019/8/19 14:0:17""",594.44,598.19,599,598.69,33.44,33.44,13.16,23.8
507573000,1566223218," ""2019/8/19 14:0:18""",594.13,597.94,598.81,598.44,33.44,33.44,13.08,23.8
507573999,1566223219," ""2019/8/19 14:0:19""",593.88,597.63,598.56,598.13,33.44,33.44,13.05,23.8
507575000,1566223220," ""2019/8/19 14:0:20""",593.63,597.38,598.38,597.94,33.44,33.44,13.19,23.8
507575999,1566223221," ""2019/8/19 14:0:21""",593.38,597.06,598.19,597.69,33.44,33.44,13.19,23.8
507576999,1566223222," ""2019/8/19 14:0:22""",593.19,596.81,598,597.5,33.44,33.44,13.28,23.8
507578000,1566223223," ""2019/8/19 14:0:23""",593,596.63,597.81,597.25,33.44,33.44,13.2,23.8
507578999,1566223224," ""2019/8/19 14:0:24""",592.81,596.38,597.63,597.06,33.44,33.44,13.05,23.8
507580000,1566223225," ""2019/8/19 14:0:25""",592.69,596.19,597.5,596.88,33.5,33.44,13.1,23.8
507580999,1566223226," ""2019/8/19 14:0:26""",592.5,596,597.38,596.69,33.44,33.44,13.08,23.8
507582000,1566223227," ""2019/8/19 14:0:27""",592.38,595.81,597.25,596.56,33.5,33.44,13.08,23.8
507582999,1566223228," ""2019/8/19 14:0:28""",592.25,595.69,597.13,596.44,33.5,33.44,13.08,23.8
507584000,1566223229," ""2019/8/19 14:0:29""",592.13,595.5,597,596.25,33.5,33.44,13.19,23.8
507585000,1566223230," ""2019/8/19 14:0:30""",592,595.31,596.88,596.13,33.5,33.44,13.1,23.8
507585999,1566223231," ""2019/8/19 14:0:31""",591.88,595.19,596.81,596,33.5,33.44,13.08,23.8
507587000,1566223232," ""2019/8/19 14:0:32""",591.75,595.06,596.69,595.88,33.5,33.44,13.25,23.8
507587999,1566223233," ""2019/8/19 14:0:33""",591.63,594.94,596.63,595.75,33.5,33.44,13.08,23.8
507589000,1566223234," ""2019/8/19 14:0:34""",591.5,594.81,596.5,595.63,33.5,33.44,13.11,23.8
507589999,1566223235," ""2019/8/19 14:0:35""",591.38,594.63,596.44,595.5,33.5,33.44,13.19,23.8
507591000,1566223236," ""2019/8/19 14:0:36""",591.31,594.56,596.31,595.44,33.5,33.44,13.2,23.8
507591999,1566223237," ""2019/8/19 14:0:37""",591.25,594.44,596.31,595.31,33.5,33.44,13.07,23.8
507592999,1566223238," ""2019/8/19 14:0:38""",591.13,594.31,596.19,595.25,33.5,33.44,13.17,23.8
507594000,1566223239," ""2019/8/19 14:0:39""",591,594.19,596.13,595.13,33.5,33.44,13.08,23.8
507594999,1566223240," ""2019/8/19 14:0:40""",590.94,594.13,596,595.06,33.5,33.44,13.1,23.8
507596000,1566223241," ""2019/8/19 14:0:41""",590.88,594,596,595,33.5,33.44,13.07,23.8
511156999,1566226801," ""2019/8/19 15:0:1""",615.94,618.81,620.69,621.19,33.5,33.44,13.1,23.8
511157999,1566226802," ""2019/8/19 15:0:2""",610.19,613.19,614.56,614.81,33.56,33.5,13.1,23.8
511159000,1566226803," ""2019/8/19 15:0:3""",606.75,610.06,611,611.31,33.56,33.5,13.2,23.8
511159999,1566226804," ""2019/8/19 15:0:4""",604.38,607.88,608.56,608.88,33.56,33.56,13.07,23.8
511160999,1566226805," ""2019/8/19 15:0:5""",602.56,606.19,606.69,607.13,33.63,33.56,13.14,23.8
511162000,1566226806," ""2019/8/19 15:0:6""",601.13,604.88,605.25,605.63,33.63,33.56,13.23,23.8
511162999,1566226807," ""2019/8/19 15:0:7""",599.94,603.81,604.13,604.5,33.63,33.56,13.22,23.8
511164000,1566226808," ""2019/8/19 15:0:8""",599,602.88,603.19,603.44,33.63,33.56,13.14,23.8
511164999,1566226809," ""2019/8/19 15:0:9""",598.19,602.06,602.44,602.63,33.63,33.56,13.17,23.8
511166000,1566226810," ""2019/8/19 15:0:10""",597.44,601.38,601.75,601.88,33.63,33.56,13.19,23.8
511166999,1566226811," ""2019/8/19 15:0:11""",596.81,600.75,601.19,601.25,33.63,33.56,13.11,23.8
511168000,1566226812," ""2019/8/19 15:0:12""",596.31,600.19,600.69,600.69,33.63,33.56,13.07,23.8
511169000,1566226813," ""2019/8/19 15:0:13""",595.81,599.69,600.25,600.19,33.63,33.56,13.07,23.8
511169999,1566226814," ""2019/8/19 15:0:14""",595.38,599.25,599.88,599.75,33.63,33.56,13.22,23.8
511171000,1566226815," ""2019/8/19 15:0:15""",595,598.81,599.5,599.38,33.63,33.56,13.04,23.8
511171999,1566226816," ""2019/8/19 15:0:16""",594.69,598.5,599.25,599,33.63,33.56,13.08,23.8
511173000,1566226817," ""2019/8/19 15:0:17""",594.38,598.19,599,598.69,33.63,33.56,13.11,23.8
511173999,1566226818," ""2019/8/19 15:0:18""",594.06,597.81,598.75,598.38,33.63,33.56,13.08,23.8
511175000,1566226819," ""2019/8/19 15:0:19""",593.88,597.56,598.5,598.13,33.63,33.56,13.19,23.8
511175999,1566226820," ""2019/8/19 15:0:20""",593.63,597.31,598.31,597.88,33.63,33.56,13.22,23.8
511176999,1566226821," ""2019/8/19 15:0:21""",593.38,597,598.13,597.63,33.63,33.56,13.25,23.8
511177999,1566226822," ""2019/8/19 15:0:22""",593.19,596.81,597.94,597.44,33.63,33.56,13.08,23.8
511178999,1566226823," ""2019/8/19 15:0:23""",593,596.56,597.81,597.25,33.63,33.56,13.19,23.8
511180000,1566226824," ""2019/8/19 15:0:24""",592.81,596.38,597.69,597.06,33.63,33.63,13.17,23.8
511180999,1566226825," ""2019/8/19 15:0:25""",592.69,596.19,597.5,596.81,33.63,33.63,13.13,23.8
511182000,1566226826," ""2019/8/19 15:0:26""",592.5,596,597.38,596.69,33.69,33.63,13.04,23.8
511182998,1566226827," ""2019/8/19 15:0:27""",592.31,595.81,597.25,596.56,33.63,33.63,13.16,23.8
511184000,1566226828," ""2019/8/19 15:0:28""",592.19,595.63,597.13,596.38,33.69,33.56,13.27,23.8
511185000,1566226829," ""2019/8/19 15:0:29""",592.06,595.44,597,596.25,33.69,33.63,13.08,23.8
511185999,1566226830," ""2019/8/19 15:0:30""",591.94,595.25,596.88,596.13,33.63,33.63,13.04,23.8
511187000,1566226831," ""2019/8/19 15:0:31""",591.81,595.13,596.75,595.94,33.69,33.63,13.02,23.8
511187998,1566226832," ""2019/8/19 15:0:32""",591.75,595,596.69,595.88,33.69,33.63,13.13,23.8
511189000,1566226833," ""2019/8/19 15:0:33""",591.63,594.88,596.56,595.81,33.69,33.63,13.17,23.8
511189999,1566226834," ""2019/8/19 15:0:34""",591.5,594.75,596.56,595.69,33.69,33.63,13.07,23.8
511191000,1566226835," ""2019/8/19 15:0:35""",591.44,594.63,596.44,595.56,33.69,33.63,13.08,23.8
511191999,1566226836," ""2019/8/19 15:0:36""",591.31,594.5,596.38,595.5,33.69,33.63,13.25,23.8
511192999,1566226837," ""2019/8/19 15:0:37""",591.25,594.38,596.25,595.38,33.69,33.63,13.08,23.8
511194000,1566226838," ""2019/8/19 15:0:38""",591.19,594.31,596.19,595.31,33.69,33.63,13.22,23.8
511194999,1566226839," ""2019/8/19 15:0:39""",591.06,594.19,596.13,595.19,33.69,33.63,13,23.8
511196000,1566226840," ""2019/8/19 15:0:40""",591,594.06,596.06,595.13,33.69,33.63,13.07,23.8
511196999,1566226841," ""2019/8/19 15:0:41""",590.88,594,596,595.06,33.69,33.63,13.05,23.8
514757999,1566230401," ""2019/8/19 16:0:1""",615.44,618.25,546.06,620.81,33.69,33.63,13.28,23.8
514759000,1566230402," ""2019/8/19 16:0:2""",609.63,612.63,536.06,614.38,32.25,32.19,13.14,23.8
514759999,1566230403," ""2019/8/19 16:0:3""",606.19,609.5,547.25,610.81,32.25,32.19,13.14,23.8
514760999,1566230404," ""2019/8/19 16:0:4""",603.81,607.31,553.5,608.38,32.31,32.19,13.23,23.8
514762000,1566230405," ""2019/8/19 16:0:5""",601.94,605.63,567.44,606.56,32.31,32.25,13.16,23.8
514762999,1566230406," ""2019/8/19 16:0:6""",600.5,604.31,566.13,605.13,32.31,32.25,13.19,23.8
