millis,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,,,,,,,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,BoostVolt,Initial Diff01,Initial Diff23
310813999,1538715602," ""2018/10/5 5:0:2""",628.03,622.28,20.31,20.31,11.65,1,3599,,,,,,,,,,,,,,
310814999,1538715603," ""2018/10/5 5:0:3""",624.44,619.03,20.31,20.31,11.64,2,3599,,,,,,,,,,,,,,
310815998,1538715604," ""2018/10/5 5:0:4""",621.94,616.94,20.31,20.31,11.64,3,3599,,,,,,,,,,,,,,
310816999,1538715605," ""2018/10/5 5:0:5""",620.03,615.44,20.31,20.31,11.64,4,3599,,,,,,,,,,,,,,
310817999,1538715606," ""2018/10/5 5:0:6""",618.5,614.31,20.31,20.31,11.64,5,3599,,,,,,,,,,,,,,
310818999,1538715607," ""2018/10/5 5:0:7""",617.19,613.44,20.31,20.31,11.64,6,3599,,,,,,,,,,,,,,
310819999,1538715608," ""2018/10/5 5:0:8""",616.06,612.72,20.31,20.31,11.64,7,3599,,,,,,,,,,,,,,
310820999,1538715609," ""2018/10/5 5:0:9""",615.03,612.13,20.31,20.31,11.64,8,3599,,,,,,,,,,,,,,
310821999,1538715610," ""2018/10/5 5:0:10""",614.13,611.59,20.37,20.37,11.64,9,3599,,,,,,,,,,,,,,
310822999,1538715611," ""2018/10/5 5:0:11""",613.28,611.16,20.31,20.37,11.64,10,3599,,,,,,,,,,,,,,
310823999,1538715612," ""2018/10/5 5:0:12""",612.53,610.78,20.37,20.37,11.64,11,3599,,,,,,,,,,,,,,
310824999,1538715613," ""2018/10/5 5:0:13""",611.81,610.41,20.37,20.37,11.62,12,3599,,,,,,,,,,,,,,
310825999,1538715614," ""2018/10/5 5:0:14""",611.16,610.09,20.37,20.37,11.62,13,3599,,,,,,,,,,,,,,
310826999,1538715615," ""2018/10/5 5:0:15""",610.53,609.81,20.37,20.37,11.62,14,3599,,,,,,,,,,,,,,
310827999,1538715616," ""2018/10/5 5:0:16""",609.97,609.56,20.37,20.37,11.62,15,3599,,,,,,,,,,,,,,
310828999,1538715617," ""2018/10/5 5:0:17""",609.41,609.34,20.37,20.37,11.62,16,3599,,,,,,,,,,,,,,
310829999,1538715618," ""2018/10/5 5:0:18""",608.91,609.09,20.37,20.37,11.62,17,3599,,,,,,,,,,,,,,
310830999,1538715619," ""2018/10/5 5:0:19""",608.41,608.88,20.37,20.37,11.62,18,3599,,,,,,,,,,,,,,
310831998,1538715620," ""2018/10/5 5:0:20""",607.97,608.72,20.37,20.37,11.62,19,3599,,,,,,,,,,,,,,
310832999,1538715621," ""2018/10/5 5:0:21""",607.53,608.53,20.37,20.37,11.62,20,3599,,,,,,,,,,,,,,
310833999,1538715622," ""2018/10/5 5:0:22""",607.09,608.38,20.37,20.37,11.62,21,3599,,,,,,,,,,,,,,
310834999,1538715623," ""2018/10/5 5:0:23""",606.72,608.19,20.37,20.37,11.62,22,3599,,,,,,,,,,,,,,
310835999,1538715624," ""2018/10/5 5:0:24""",606.31,608.06,20.37,20.37,11.62,23,3599,,,,,,,,,,,,,,
310836999,1538715625," ""2018/10/5 5:0:25""",605.94,607.91,20.37,20.37,11.62,24,3599,,,,,,,,,,,,,,
310837999,1538715626," ""2018/10/5 5:0:26""",605.59,607.75,20.37,20.37,11.62,25,3599,,,,,,,,,,,,,,
310838999,1538715627," ""2018/10/5 5:0:27""",605.28,607.66,20.37,20.37,11.62,26,3599,,,,,,,,,,,,,,
310839999,1538715628," ""2018/10/5 5:0:28""",604.94,607.53,20.37,20.37,11.62,27,3599,,,,,,,,,,,,,,
310840999,1538715629," ""2018/10/5 5:0:29""",604.63,607.41,20.37,20.37,11.62,28,3599,,,,,,,,,,,,,,
310841999,1538715630," ""2018/10/5 5:0:30""",604.31,607.28,20.37,20.37,11.62,29,3599,,,,,,,,,,,,,,
310842999,1538715631," ""2018/10/5 5:0:31""",604.03,607.16,20.37,20.37,11.62,30,3599,,,,,,,,,,,,,,
310843999,1538715632," ""2018/10/5 5:0:32""",603.75,607.06,20.37,20.37,11.62,31,3599,,,,,,,,,,,,,,
310844999,1538715633," ""2018/10/5 5:0:33""",603.47,606.97,20.37,20.37,11.62,32,3599,,,,,,,,,,,,,,
310845999,1538715634," ""2018/10/5 5:0:34""",603.22,606.88,20.37,20.37,11.62,33,3599,,,,,,,,,,,,,,
310846999,1538715635," ""2018/10/5 5:0:35""",602.97,606.75,20.37,20.37,11.62,34,3599,,,,,,,,,,,,,,
310847998,1538715636," ""2018/10/5 5:0:36""",602.69,606.69,20.37,20.37,11.62,35,3599,,,,,,,,,,,,,,
310848999,1538715637," ""2018/10/5 5:0:37""",602.47,606.59,20.37,20.37,11.62,36,3599,,,,,,,,,,,,,,
310849999,1538715638," ""2018/10/5 5:0:38""",602.22,606.5,20.37,20.37,11.62,37,3599,,,,,,,,,,,,,,
310850999,1538715639," ""2018/10/5 5:0:39""",602,606.41,20.37,20.37,11.62,38,3599,,,,,,,,,,,,,,
310851999,1538715640," ""2018/10/5 5:0:40""",601.78,606.34,20.37,20.37,11.62,39,3599,,,,,,,,,,,,,,
310852999,1538715641," ""2018/10/5 5:0:41""",601.56,606.25,20.37,20.37,11.62,40,3599,,,,,,,,,,,,,,
310853999,1538715642," ""2018/10/5 5:0:42""",601.38,606.16,20.37,20.37,11.62,41,3599,,,,,,,,,,,,,,
310854999,1538715643," ""2018/10/5 5:0:43""",601.16,606.09,20.37,20.37,11.62,42,3599,,,,,,,,,,,,,,
310855999,1538715644," ""2018/10/5 5:0:44""",600.97,606.03,20.37,20.37,11.62,43,3599,,,,,,,,,,,,,,
310856999,1538715645," ""2018/10/5 5:0:45""",600.78,605.97,20.37,20.37,11.62,44,3599,,,,,,,,,,,,,,
310857999,1538715646," ""2018/10/5 5:0:46""",600.56,605.91,20.37,20.37,11.62,45,3599,,,,,,,,,,,,,,
310858999,1538715647," ""2018/10/5 5:0:47""",600.41,605.81,20.37,20.37,11.62,46,3599,,,,,,,,,,,,,,
310859999,1538715648," ""2018/10/5 5:0:48""",600.22,605.75,20.37,20.37,11.62,47,3599,,,,,,,,,,,,,,
310860999,1538715649," ""2018/10/5 5:0:49""",600.03,605.69,20.37,20.37,11.61,48,3599,,,,,,,,,,,,,,
310861999,1538715650," ""2018/10/5 5:0:50""",599.84,605.63,20.37,20.37,11.62,49,3599,,,,,,,,,,,,,,
310862999,1538715651," ""2018/10/5 5:0:51""",599.69,605.56,20.37,20.37,11.62,50,3599,,,,,,,,,,,,,,
310863998,1538715652," ""2018/10/5 5:0:52""",599.53,605.5,20.37,20.37,11.62,51,3599,,,,,,,,,,,,,,
310864999,1538715653," ""2018/10/5 5:0:53""",599.38,605.47,20.37,20.37,11.61,52,3599,,,,,,,,,,,,,,
310865999,1538715654," ""2018/10/5 5:0:54""",599.22,605.41,20.37,20.37,11.62,53,3599,,,,,,,,,,,,,,
310866999,1538715655," ""2018/10/5 5:0:55""",599.06,605.34,20.37,20.37,11.62,54,3599,,,,,,,,,,,,,,
310867999,1538715656," ""2018/10/5 5:0:56""",598.88,605.28,20.37,20.37,11.61,55,3599,,,,,,,,,,,,,,
310868999,1538715657," ""2018/10/5 5:0:57""",598.78,605.22,20.37,20.37,11.62,56,3599,,,,,,,,,,,,,,
310869999,1538715658," ""2018/10/5 5:0:58""",598.59,605.19,20.37,20.37,11.61,57,3599,,,,,,,,,,,,,,
310870999,1538715659," ""2018/10/5 5:0:59""",598.47,605.13,20.37,20.37,11.62,58,3599,,,,,,,,,,,,,,
310871999,1538715660," ""2018/10/5 5:1:0""",598.34,605.09,20.37,20.37,11.62,59,3599,,,,,,,,,,,,,,
310872999,1538715661," ""2018/10/5 5:1:1""",598.19,605.06,20.37,20.37,11.62,0,3599,1538715661," ""2018/10/5 5:1:1""",0.09925,0.0335,,,,,,,,,,
310873999,1538715662," ""2018/10/5 5:1:2""",598.06,605,20.37,20.37,11.62,1,3599,,,,,,,,,,,,,,
310874999,1538715663," ""2018/10/5 5:1:3""",597.94,604.94,20.37,20.37,11.62,2,3599,,,,,,,,,,,,,,
310875999,1538715664," ""2018/10/5 5:1:4""",597.81,604.91,20.37,20.37,11.62,3,3599,,,,,,,,,,,,,,
310876999,1538715665," ""2018/10/5 5:1:5""",597.69,604.88,20.37,20.37,11.62,4,3599,,,,,,,,,,,,,,
310877999,1538715666," ""2018/10/5 5:1:6""",597.53,604.81,20.37,20.37,11.61,5,3599,,,,,,,,,,,,,,
310878999,1538715667," ""2018/10/5 5:1:7""",597.44,604.78,20.37,20.37,11.62,6,3599,,,,,,,,,,,,,,
310879998,1538715668," ""2018/10/5 5:1:8""",597.31,604.75,20.37,20.37,11.62,7,3599,,,,,,,,,,,,,,
310880999,1538715669," ""2018/10/5 5:1:9""",597.19,604.69,20.37,20.37,11.61,8,3599,,,,,,,,,,,,,,
310881999,1538715670," ""2018/10/5 5:1:10""",597.06,604.66,20.37,20.37,11.62,9,3599,,,,,,,,,,,,,,
310882999,1538715671," ""2018/10/5 5:1:11""",596.94,604.63,20.37,20.37,11.61,10,3599,,,,,,,,,,,,,,
310883999,1538715672," ""2018/10/5 5:1:12""",596.84,604.56,20.37,20.37,11.61,11,3599,,,,,,,,,,,,,,
310884999,1538715673," ""2018/10/5 5:1:13""",596.75,604.53,20.37,20.37,11.62,12,3599,,,,,,,,,,,,,,
310885999,1538715674," ""2018/10/5 5:1:14""",596.63,604.5,20.37,20.37,11.61,13,3599,,,,,,,,,,,,,,
310886999,1538715675," ""2018/10/5 5:1:15""",596.53,604.47,20.37,20.37,11.61,14,3599,,,,,,,,,,,,,,
310887999,1538715676," ""2018/10/5 5:1:16""",596.41,604.41,20.37,20.37,11.62,15,3599,,,,,,,,,,,,,,
310888999,1538715677," ""2018/10/5 5:1:17""",596.31,604.41,20.37,20.37,11.62,16,3599,,,,,,,,,,,,,,
310890000,1538715678," ""2018/10/5 5:1:18""",596.22,604.38,20.37,20.37,11.62,17,3599,,,,,,,,,,,,,,
310890999,1538715679," ""2018/10/5 5:1:19""",596.09,604.31,20.37,20.37,11.61,18,3599,,,,,,,,,,,,,,
310891999,1538715680," ""2018/10/5 5:1:20""",596,604.28,20.44,20.37,11.62,19,3599,,,,,,,,,,,,,,
310892999,1538715681," ""2018/10/5 5:1:21""",595.91,604.25,20.37,20.37,11.62,20,3599,,,,,,,,,,,,,,
310893999,1538715682," ""2018/10/5 5:1:22""",595.81,604.22,20.44,20.37,11.61,21,3599,,,,,,,,,,,,,,
310894999,1538715683," ""2018/10/5 5:1:23""",595.72,604.19,20.44,20.37,11.62,22,3599,,,,,,,,,,,,,,
310895998,1538715684," ""2018/10/5 5:1:24""",595.59,604.16,20.44,20.37,11.61,23,3599,,,,,,,,,,,,,,
310896999,1538715685," ""2018/10/5 5:1:25""",595.53,604.13,20.44,20.37,11.61,24,3599,,,,,,,,,,,,,,
310897999,1538715686," ""2018/10/5 5:1:26""",595.44,604.13,20.44,20.37,11.61,25,3599,,,,,,,,,,,,,,
310898999,1538715687," ""2018/10/5 5:1:27""",595.34,604.06,20.44,20.37,11.61,26,3599,,,,,,,,,,,,,,
310899999,1538715688," ""2018/10/5 5:1:28""",595.25,604.06,20.44,20.37,11.61,27,3599,,,,,,,,,,,,,,
310900999,1538715689," ""2018/10/5 5:1:29""",595.16,604,20.44,20.37,11.61,28,3599,,,,,,,,,,,,,,
310901999,1538715690," ""2018/10/5 5:1:30""",595.06,604,20.44,20.37,11.61,29,3599,,,,,,,,,,,,,,
310902999,1538715691," ""2018/10/5 5:1:31""",595,603.97,20.44,20.44,11.61,30,3599,,,,,,,,,,,,,,
310903999,1538715692," ""2018/10/5 5:1:32""",594.91,603.94,20.44,20.37,11.61,31,3599,,,,,,,,,,,,,,
310904999,1538715693," ""2018/10/5 5:1:33""",594.81,603.91,20.44,20.37,11.61,32,3599,,,,,,,,,,,,,,
310905999,1538715694," ""2018/10/5 5:1:34""",594.75,603.88,20.44,20.44,11.61,33,3599,,,,,,,,,,,,,,
310906999,1538715695," ""2018/10/5 5:1:35""",594.69,603.84,20.44,20.37,11.61,34,3599,,,,,,,,,,,,,,
310907999,1538715696," ""2018/10/5 5:1:36""",594.59,603.84,20.44,20.37,11.61,35,3599,,,,,,,,,,,,,,
310908999,1538715697," ""2018/10/5 5:1:37""",594.5,603.81,20.44,20.44,11.61,36,3599,,,,,,,,,,,,,,
310909999,1538715698," ""2018/10/5 5:1:38""",594.44,603.78,20.44,20.44,11.61,37,3599,,,,,,,,,,,,,,
310910999,1538715699," ""2018/10/5 5:1:39""",594.38,603.75,20.44,20.37,11.61,38,3599,,,,,,,,,,,,,,
310911998,1538715700," ""2018/10/5 5:1:40""",594.28,603.72,20.44,20.37,11.62,39,3599,,,,,,,,,,,,,,
310912999,1538715701," ""2018/10/5 5:1:41""",594.22,603.72,20.44,20.44,11.61,40,3599,,,,,,,,,,,,,,
314412999,1538719201," ""2018/10/5 6:0:1""",634.53,628.38,20.44,20.37,11.65,0,100,,,,,1538719201," ""2018/10/5 6:0:1""",40.37,24.72,20.44,20.37,11.65,0,634.53,628.38
314413999,1538719202," ""2018/10/5 6:0:2""",627.97,622.19,20.31,20.31,11.64,1,3600,,,,,,,,,,,,,,
314414999,1538719203," ""2018/10/5 6:0:3""",624.38,618.97,20.37,20.37,11.64,2,3599,,,,,,,,,,,,,,
314415998,1538719204," ""2018/10/5 6:0:4""",621.88,616.88,20.37,20.37,11.64,3,3599,,,,,,,,,,,,,,
314416999,1538719205," ""2018/10/5 6:0:5""",619.97,615.38,20.37,20.37,11.64,4,3599,,,,,,,,,,,,,,
314417999,1538719206," ""2018/10/5 6:0:6""",618.44,614.25,20.37,20.37,11.64,5,3599,,,,,,,,,,,,,,
314418999,1538719207," ""2018/10/5 6:0:7""",617.13,613.38,20.37,20.37,11.64,6,3599,,,,,,,,,,,,,,
314419999,1538719208," ""2018/10/5 6:0:8""",616,612.66,20.37,20.37,11.62,7,3599,,,,,,,,,,,,,,
314420999,1538719209," ""2018/10/5 6:0:9""",614.97,612.06,20.37,20.37,11.62,8,3599,,,,,,,,,,,,,,
314421999,1538719210," ""2018/10/5 6:0:10""",614.06,611.53,20.37,20.37,11.62,9,3599,,,,,,,,,,,,,,
314422999,1538719211," ""2018/10/5 6:0:11""",613.22,611.09,20.37,20.37,11.62,10,3599,,,,,,,,,,,,,,
314423999,1538719212," ""2018/10/5 6:0:12""",612.47,610.69,20.37,20.37,11.62,11,3599,,,,,,,,,,,,,,
314424999,1538719213," ""2018/10/5 6:0:13""",611.75,610.34,20.37,20.37,11.62,12,3599,,,,,,,,,,,,,,
314425999,1538719214," ""2018/10/5 6:0:14""",611.09,610.03,20.37,20.37,11.62,13,3599,,,,,,,,,,,,,,
314426999,1538719215," ""2018/10/5 6:0:15""",610.44,609.75,20.37,20.37,11.62,14,3599,,,,,,,,,,,,,,
314427999,1538719216," ""2018/10/5 6:0:16""",609.91,609.5,20.37,20.37,11.62,15,3599,,,,,,,,,,,,,,
314428999,1538719217," ""2018/10/5 6:0:17""",609.34,609.25,20.37,20.37,11.62,16,3599,,,,,,,,,,,,,,
314429999,1538719218," ""2018/10/5 6:0:18""",608.84,609.03,20.37,20.37,11.62,17,3600,,,,,,,,,,,,,,
314430999,1538719219," ""2018/10/5 6:0:19""",608.38,608.84,20.37,20.37,11.62,18,3599,,,,,,,,,,,,,,
314431998,1538719220," ""2018/10/5 6:0:20""",607.91,608.66,20.37,20.37,11.62,19,3599,,,,,,,,,,,,,,
314432999,1538719221," ""2018/10/5 6:0:21""",607.47,608.47,20.37,20.37,11.62,20,3599,,,,,,,,,,,,,,
314433998,1538719222," ""2018/10/5 6:0:22""",607.06,608.31,20.37,20.37,11.62,21,3599,,,,,,,,,,,,,,
314434999,1538719223," ""2018/10/5 6:0:23""",606.66,608.16,20.37,20.37,11.62,22,3599,,,,,,,,,,,,,,
314435999,1538719224," ""2018/10/5 6:0:24""",606.28,608,20.37,20.37,11.62,23,3599,,,,,,,,,,,,,,
314436999,1538719225," ""2018/10/5 6:0:25""",605.91,607.84,20.37,20.37,11.61,24,3599,,,,,,,,,,,,,,
314437999,1538719226," ""2018/10/5 6:0:26""",605.53,607.69,20.37,20.44,11.62,25,3599,,,,,,,,,,,,,,
314438999,1538719227," ""2018/10/5 6:0:27""",605.22,607.56,20.37,20.37,11.62,26,3599,,,,,,,,,,,,,,
314439999,1538719228," ""2018/10/5 6:0:28""",604.88,607.44,20.37,20.44,11.61,27,3599,,,,,,,,,,,,,,
314440999,1538719229," ""2018/10/5 6:0:29""",604.56,607.34,20.37,20.44,11.61,28,3599,,,,,,,,,,,,,,
314441999,1538719230," ""2018/10/5 6:0:30""",604.25,607.22,20.37,20.37,11.61,29,3599,,,,,,,,,,,,,,
314442999,1538719231," ""2018/10/5 6:0:31""",603.97,607.13,20.37,20.37,11.61,30,3599,,,,,,,,,,,,,,
314443999,1538719232," ""2018/10/5 6:0:32""",603.69,607,20.37,20.44,11.61,31,3599,,,,,,,,,,,,,,
314444999,1538719233," ""2018/10/5 6:0:33""",603.41,606.91,20.37,20.37,11.61,32,3599,,,,,,,,,,,,,,
314445999,1538719234," ""2018/10/5 6:0:34""",603.13,606.78,20.37,20.44,11.61,33,3599,,,,,,,,,,,,,,
314446999,1538719235," ""2018/10/5 6:0:35""",602.91,606.69,20.37,20.44,11.61,34,3599,,,,,,,,,,,,,,
314447998,1538719236," ""2018/10/5 6:0:36""",602.63,606.63,20.37,20.44,11.61,35,3599,,,,,,,,,,,,,,
314448999,1538719237," ""2018/10/5 6:0:37""",602.41,606.53,20.37,20.37,11.61,36,3600,,,,,,,,,,,,,,
314449999,1538719238," ""2018/10/5 6:0:38""",602.19,606.44,20.37,20.44,11.61,37,3599,,,,,,,,,,,,,,
314450999,1538719239," ""2018/10/5 6:0:39""",601.94,606.34,20.37,20.44,11.61,38,3599,,,,,,,,,,,,,,
314451999,1538719240," ""2018/10/5 6:0:40""",601.72,606.28,20.37,20.44,11.61,39,3599,,,,,,,,,,,,,,
314452999,1538719241," ""2018/10/5 6:0:41""",601.5,606.19,20.37,20.44,11.61,40,3599,,,,,,,,,,,,,,
314453999,1538719242," ""2018/10/5 6:0:42""",601.31,606.13,20.37,20.44,11.61,41,3599,,,,,,,,,,,,,,
314454999,1538719243," ""2018/10/5 6:0:43""",601.09,606.03,20.37,20.44,11.61,42,3599,,,,,,,,,,,,,,
314455999,1538719244," ""2018/10/5 6:0:44""",600.91,605.97,20.37,20.44,11.61,43,3599,,,,,,,,,,,,,,
314456999,1538719245," ""2018/10/5 6:0:45""",600.72,605.91,20.44,20.37,11.61,44,3599,,,,,,,,,,,,,,
314457999,1538719246," ""2018/10/5 6:0:46""",600.53,605.84,20.44,20.44,11.61,45,3599,,,,,,,,,,,,,,
314458999,1538719247," ""2018/10/5 6:0:47""",600.31,605.75,20.37,20.44,11.61,46,3599,,,,,,,,,,,,,,
314459999,1538719248," ""2018/10/5 6:0:48""",600.16,605.69,20.44,20.44,11.61,47,3599,,,,,,,,,,,,,,
314460999,1538719249," ""2018/10/5 6:0:49""",600,605.63,20.44,20.44,11.61,48,3599,,,,,,,,,,,,,,
314461999,1538719250," ""2018/10/5 6:0:50""",599.81,605.56,20.37,20.44,11.61,49,3600,,,,,,,,,,,,,,
314462999,1538719251," ""2018/10/5 6:0:51""",599.63,605.5,20.37,20.44,11.61,50,3599,,,,,,,,,,,,,,
314463998,1538719252," ""2018/10/5 6:0:52""",599.47,605.44,20.44,20.44,11.61,51,3599,,,,,,,,,,,,,,
314464999,1538719253," ""2018/10/5 6:0:53""",599.31,605.41,20.37,20.44,11.61,52,3599,,,,,,,,,,,,,,
314465998,1538719254," ""2018/10/5 6:0:54""",599.16,605.34,20.44,20.44,11.61,53,3599,,,,,,,,,,,,,,
314466999,1538719255," ""2018/10/5 6:0:55""",599,605.28,20.44,20.44,11.61,54,3599,,,,,,,,,,,,,,
314467999,1538719256," ""2018/10/5 6:0:56""",598.84,605.22,20.44,20.44,11.61,55,3599,,,,,,,,,,,,,,
314468999,1538719257," ""2018/10/5 6:0:57""",598.69,605.19,20.44,20.44,11.61,56,3599,,,,,,,,,,,,,,
314469999,1538719258," ""2018/10/5 6:0:58""",598.56,605.13,20.44,20.44,11.61,57,3599,,,,,,,,,,,,,,
314470999,1538719259," ""2018/10/5 6:0:59""",598.41,605.09,20.44,20.44,11.61,58,3599,,,,,,,,,,,,,,
314471999,1538719260," ""2018/10/5 6:1:0""",598.28,605.03,20.44,20.44,11.61,59,3599,,,,,,,,,,,,,,
314472999,1538719261," ""2018/10/5 6:1:1""",598.16,604.97,20.44,20.44,11.61,0,3599,1538719261," ""2018/10/5 6:1:1""",0.1,0.03275,,,,,,,,,,
314473999,1538719262," ""2018/10/5 6:1:2""",598,604.94,20.44,20.44,11.61,1,3599,,,,,,,,,,,,,,
314474999,1538719263," ""2018/10/5 6:1:3""",597.88,604.88,20.44,20.44,11.61,2,3600,,,,,,,,,,,,,,
314475999,1538719264," ""2018/10/5 6:1:4""",597.75,604.84,20.44,20.44,11.61,3,3599,,,,,,,,,,,,,,
314476999,1538719265," ""2018/10/5 6:1:5""",597.63,604.78,20.44,20.44,11.61,4,3599,,,,,,,,,,,,,,
314477999,1538719266," ""2018/10/5 6:1:6""",597.47,604.75,20.44,20.44,11.61,5,3599,,,,,,,,,,,,,,
314478999,1538719267," ""2018/10/5 6:1:7""",597.38,604.72,20.44,20.44,11.61,6,3599,,,,,,,,,,,,,,
314479998,1538719268," ""2018/10/5 6:1:8""",597.28,604.66,20.44,20.44,11.61,7,3599,,,,,,,,,,,,,,
314480999,1538719269," ""2018/10/5 6:1:9""",597.13,604.63,20.44,20.44,11.61,8,3600,,,,,,,,,,,,,,
314481999,1538719270," ""2018/10/5 6:1:10""",597,604.59,20.44,20.44,11.61,9,3599,,,,,,,,,,,,,,
314482999,1538719271," ""2018/10/5 6:1:11""",596.88,604.56,20.44,20.44,11.61,10,3599,,,,,,,,,,,,,,
314483999,1538719272," ""2018/10/5 6:1:12""",596.78,604.5,20.44,20.44,11.61,11,3599,,,,,,,,,,,,,,
314484999,1538719273," ""2018/10/5 6:1:13""",596.69,604.47,20.44,20.44,11.61,12,3599,,,,,,,,,,,,,,
314485999,1538719274," ""2018/10/5 6:1:14""",596.56,604.44,20.44,20.44,11.61,13,3599,,,,,,,,,,,,,,
314486999,1538719275," ""2018/10/5 6:1:15""",596.47,604.41,20.44,20.44,11.61,14,3599,,,,,,,,,,,,,,
314487999,1538719276," ""2018/10/5 6:1:16""",596.34,604.34,20.44,20.44,11.61,15,3599,,,,,,,,,,,,,,
314488999,1538719277," ""2018/10/5 6:1:17""",596.25,604.31,20.44,20.44,11.61,16,3599,,,,,,,,,,,,,,
314489999,1538719278," ""2018/10/5 6:1:18""",596.16,604.31,20.44,20.44,11.61,17,3599,,,,,,,,,,,,,,
314490999,1538719279," ""2018/10/5 6:1:19""",596.03,604.25,20.44,20.44,11.61,18,3599,,,,,,,,,,,,,,
314491999,1538719280," ""2018/10/5 6:1:20""",595.94,604.22,20.44,20.44,11.61,19,3599,,,,,,,,,,,,,,
314492999,1538719281," ""2018/10/5 6:1:21""",595.84,604.19,20.44,20.44,11.61,20,3599,,,,,,,,,,,,,,
314493999,1538719282," ""2018/10/5 6:1:22""",595.75,604.16,20.44,20.44,11.61,21,3599,,,,,,,,,,,,,,
314494999,1538719283," ""2018/10/5 6:1:23""",595.66,604.13,20.44,20.44,11.61,22,3599,,,,,,,,,,,,,,
314495998,1538719284," ""2018/10/5 6:1:24""",595.56,604.09,20.44,20.44,11.61,23,3599,,,,,,,,,,,,,,
314496999,1538719285," ""2018/10/5 6:1:25""",595.47,604.06,20.44,20.44,11.61,24,3599,,,,,,,,,,,,,,
314497998,1538719286," ""2018/10/5 6:1:26""",595.38,604.03,20.44,20.44,11.61,25,3599,,,,,,,,,,,,,,
314498999,1538719287," ""2018/10/5 6:1:27""",595.28,604,20.44,20.44,11.61,26,3599,,,,,,,,,,,,,,
314499999,1538719288," ""2018/10/5 6:1:28""",595.22,604,20.44,20.44,11.61,27,3599,,,,,,,,,,,,,,
314500999,1538719289," ""2018/10/5 6:1:29""",595.13,603.97,20.44,20.44,11.61,28,3599,,,,,,,,,,,,,,
314501999,1538719290," ""2018/10/5 6:1:30""",595.03,603.94,20.44,20.44,11.61,29,3599,,,,,,,,,,,,,,
314502999,1538719291," ""2018/10/5 6:1:31""",594.94,603.91,20.44,20.44,11.61,30,3599,,,,,,,,,,,,,,
314503999,1538719292," ""2018/10/5 6:1:32""",594.84,603.88,20.44,20.44,11.61,31,3599,,,,,,,,,,,,,,
314504998,1538719293," ""2018/10/5 6:1:33""",594.78,603.84,20.44,20.44,11.61,32,3599,,,,,,,,,,,,,,
314505999,1538719294," ""2018/10/5 6:1:34""",594.69,603.81,20.44,20.44,11.61,33,3599,,,,,,,,,,,,,,
314506999,1538719295," ""2018/10/5 6:1:35""",594.63,603.81,20.44,20.44,11.61,34,3600,,,,,,,,,,,,,,
314507999,1538719296," ""2018/10/5 6:1:36""",594.53,603.78,20.44,20.44,11.61,35,3599,,,,,,,,,,,,,,
314508999,1538719297," ""2018/10/5 6:1:37""",594.47,603.75,20.44,20.44,11.61,36,3599,,,,,,,,,,,,,,
314509999,1538719298," ""2018/10/5 6:1:38""",594.38,603.72,20.44,20.44,11.61,37,3599,,,,,,,,,,,,,,
314510999,1538719299," ""2018/10/5 6:1:39""",594.31,603.69,20.44,20.44,11.61,38,3599,,,,,,,,,,,,,,
314511998,1538719300," ""2018/10/5 6:1:40""",594.22,603.69,20.5,20.44,11.61,39,3599,,,,,,,,,,,,,,
314512999,1538719301," ""2018/10/5 6:1:41""",594.16,603.66,20.44,20.44,11.61,40,3599,,,,,,,,,,,,,,
318012999,1538722802," ""2018/10/5 7:0:2""",634.5,628.34,20.44,20.44,11.64,1,99,,,,,1538722802," ""2018/10/5 7:0:2""",40.31,24.68,20.44,20.44,11.64,1,634.5,628.34
318013999,1538722802," ""2018/10/5 7:0:2""",627.97,622.22,20.37,20.37,11.64,1,3599,,,,,,,,,,,,,,
318014999,1538722803," ""2018/10/5 7:0:3""",624.34,618.97,20.37,20.37,11.62,2,3599,,,,,,,,,,,,,,
318015998,1538722804," ""2018/10/5 7:0:4""",621.84,616.84,20.37,20.37,11.64,3,3599,,,,,,,,,,,,,,
318016999,1538722805," ""2018/10/5 7:0:5""",619.94,615.38,20.37,20.37,11.62,4,3599,,,,,,,,,,,,,,
318017999,1538722806," ""2018/10/5 7:0:6""",618.41,614.25,20.37,20.37,11.62,5,3599,,,,,,,,,,,,,,
318018999,1538722807," ""2018/10/5 7:0:7""",617.09,613.34,20.37,20.37,11.62,6,3599,,,,,,,,,,,,,,
318019999,1538722808," ""2018/10/5 7:0:8""",615.97,612.66,20.37,20.37,11.62,7,3599,,,,,,,,,,,,,,
318020999,1538722809," ""2018/10/5 7:0:9""",614.94,612.03,20.37,20.37,11.62,8,3599,,,,,,,,,,,,,,
318021999,1538722810," ""2018/10/5 7:0:10""",614.03,611.53,20.37,20.37,11.62,9,3599,,,,,,,,,,,,,,
318022999,1538722811," ""2018/10/5 7:0:11""",613.19,611.06,20.37,20.37,11.62,10,3599,,,,,,,,,,,,,,
318023999,1538722812," ""2018/10/5 7:0:12""",612.44,610.69,20.37,20.37,11.62,11,3599,,,,,,,,,,,,,,
318024999,1538722813," ""2018/10/5 7:0:13""",611.72,610.34,20.44,20.37,11.62,12,3599,,,,,,,,,,,,,,
318025999,1538722814," ""2018/10/5 7:0:14""",611.06,610.03,20.44,20.37,11.62,13,3599,,,,,,,,,,,,,,
